name,pdb_file,electrophile_smiles,warhead_type,is_protonated,total_residues,step0_starting_count,step0_filtered_count,step0_relative_reduction_pct,step0_absolute_reduction_pct,step1_starting_count,step1_filtered_count,step1_relative_reduction_pct,step1_absolute_reduction_pct,step2_starting_count,step2_filtered_count,step2_relative_reduction_pct,step2_absolute_reduction_pct,step3_starting_count,step3_filtered_count,step3_relative_reduction_pct,step3_absolute_reduction_pct,step4_starting_count,step4_filtered_count,step4_relative_reduction_pct,step4_absolute_reduction_pct,found_site,found_site_with_HSAB
3OF8-I0Y,3OF8,O=CC(=O)[C@@H](N([H])C(=O)[C@@H](N([H])C(=O)OCC1=CC=CC=C1)Cc1ccccc1)Cc1ccc(OC(C)(C)C)cc1,Activated ketone,True,221,221,63,71.49,71.49,63,36,42.86,83.71,36,15,58.33,93.21,15,4,73.33,98.19,4,3,25.00,98.64,True,True
3OF8-I0Y,3OF8,O=CC(=O)[C@@H](N([H])C(=O)[C@@H](N([H])C(=O)OCC1=CC=CC=C1)Cc1ccccc1)Cc1ccc(OC(C)(C)C)cc1,Activated ketone,False,221,221,63,71.49,71.49,63,36,42.86,83.71,36,23,36.11,89.59,23,23,0.00,89.59,23,0,100.00,100.00,False,no matches
3OF8-I0Y,3OF8,O=CC(=O)[C@@H](N([H])C(=O)[C@@H](N([H])C(=O)OCC1=CC=CC=C1)Cc1ccccc1)Cc1ccc(OC(C)(C)C)cc1,Carbamate (amide-like),True,221,221,63,71.49,71.49,63,36,42.86,83.71,36,15,58.33,93.21,15,0,100.00,100.00,0,0,0.00,100.00,no matches,no matches
3OF8-I0Y,3OF8,O=CC(=O)[C@@H](N([H])C(=O)[C@@H](N([H])C(=O)OCC1=CC=CC=C1)Cc1ccccc1)Cc1ccc(OC(C)(C)C)cc1,Carbamate (amide-like),False,221,221,63,71.49,71.49,63,36,42.86,83.71,36,20,44.44,90.95,20,0,100.00,100.00,0,0,0.00,100.00,no matches,no matches
3SN8-S89,3SN8,O=C([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)/C([H])=C(\[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],Alpha-beta unsaturated carbonyl (Michael acceptor),True,306,306,84,72.55,72.55,84,53,36.90,82.68,53,18,66.04,94.12,18,7,61.11,97.71,7,2,71.43,99.35,True,True
3SN8-S89,3SN8,O=C([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)/C([H])=C(\[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],Alpha-beta unsaturated carbonyl (Michael acceptor),False,306,306,84,72.55,72.55,84,53,36.90,82.68,53,28,47.17,90.85,28,28,0.00,90.85,28,0,100.00,100.00,False,no matches
3SN8-S89,3SN8,O=C([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)/C([H])=C(\[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],Acrylamide warhead,True,306,306,84,72.55,72.55,84,53,36.90,82.68,53,18,66.04,94.12,18,7,61.11,97.71,7,2,71.43,99.35,True,True
3SN8-S89,3SN8,O=C([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)/C([H])=C(\[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],Acrylamide warhead,False,306,306,84,72.55,72.55,84,53,36.90,82.68,53,28,47.17,90.85,28,28,0.00,90.85,28,0,100.00,100.00,False,no matches
3SN8-S89,3SN8,O=C([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)/C([H])=C(\[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],Aldehyde,True,306,306,84,72.55,72.55,84,53,36.90,82.68,53,18,66.04,94.12,18,7,61.11,97.71,7,0,100.00,100.00,True,no matches
3SN8-S89,3SN8,O=C([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)/C([H])=C(\[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],Aldehyde,False,306,306,84,72.55,72.55,84,53,36.90,82.68,53,25,52.83,91.83,25,25,0.00,91.83,25,18,28.00,94.12,True,False
4DCD-K36,4DCD,O=C[C@@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)CC(C)C),Aldehyde,True,184,184,51,72.28,72.28,51,34,33.33,81.52,34,17,50.00,90.76,17,9,47.06,95.11,9,0,100.00,100.00,True,no matches
4DCD-K36,4DCD,O=C[C@@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)CC(C)C),Aldehyde,False,184,184,51,72.28,72.28,51,34,33.33,81.52,34,15,55.88,91.85,15,15,0.00,91.85,15,14,6.67,92.39,True,False
4DCD-K36,4DCD,O=C[C@@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)CC(C)C),Carbamate (amide-like),True,184,184,51,72.28,72.28,51,34,33.33,81.52,34,17,50.00,90.76,17,0,100.00,100.00,0,0,0.00,100.00,no matches,no matches
4DCD-K36,4DCD,O=C[C@@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)CC(C)C),Carbamate (amide-like),False,184,184,51,72.28,72.28,51,34,33.33,81.52,34,15,55.88,91.85,15,0,100.00,100.00,0,0,0.00,100.00,no matches,no matches
5C1X-GHX,5C1X,O=CC1CCN(C(=O)[C@@H](CC(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](N)Cc2ccccc2)C1,Aldehyde,True,362,362,84,76.80,76.80,84,53,36.90,85.36,53,28,47.17,92.27,28,12,57.14,96.69,12,0,100.00,100.00,True,no matches
5C1X-GHX,5C1X,O=CC1CCN(C(=O)[C@@H](CC(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](N)Cc2ccccc2)C1,Aldehyde,False,362,362,84,76.80,76.80,84,53,36.90,85.36,53,25,52.83,93.09,25,25,0.00,93.09,25,23,8.00,93.65,True,False
5DGJ-V64,5DGJ,O=C[C@@]1([H])CC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC(=O)N1)CC3=CC=CC=C3,Aldehyde,True,168,168,43,74.40,74.40,43,34,20.93,79.76,34,8,76.47,95.24,8,1,87.50,99.40,1,0,100.00,100.00,True,no matches
5DGJ-V64,5DGJ,O=C[C@@]1([H])CC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC(=O)N1)CC3=CC=CC=C3,Aldehyde,False,168,168,43,74.40,74.40,43,34,20.93,79.76,34,7,79.41,95.83,7,7,0.00,95.83,7,0,100.00,100.00,True,no matches
1BGO-I10,1BGO,O=C(CNC(=O)[C@@H](c1ccc(-c2ccccc2)cc1)CC(C)C)CNS(=O)(=O)c1ncccc1,Ketone (reactive),True,215,215,63,70.70,70.70,63,38,39.68,82.33,38,20,47.37,90.70,20,2,90.00,99.07,2,2,0.00,99.07,True,True
1BGO-I10,1BGO,O=C(CNC(=O)[C@@H](c1ccc(-c2ccccc2)cc1)CC(C)C)CNS(=O)(=O)c1ncccc1,Ketone (reactive),False,215,215,63,70.70,70.70,63,38,39.68,82.33,38,15,60.53,93.02,15,15,0.00,93.02,15,2,86.67,99.07,True,True
1BGO-I10,1BGO,O=C(CNC(=O)[C@@H](c1ccc(-c2ccccc2)cc1)CC(C)C)CNS(=O)(=O)c1ncccc1,Sulfonamide (activated),True,215,215,63,70.70,70.70,63,38,39.68,82.33,38,25,34.21,88.37,25,0,100.00,100.00,0,0,0.00,100.00,no matches,no matches
1BGO-I10,1BGO,O=C(CNC(=O)[C@@H](c1ccc(-c2ccccc2)cc1)CC(C)C)CNS(=O)(=O)c1ncccc1,Sulfonamide (activated),False,215,215,63,70.70,70.70,63,38,39.68,82.33,38,6,84.21,97.21,6,0,100.00,100.00,0,0,0.00,100.00,no matches,no matches
2BDL-4PR,2BDL,O=C(C(=O)N([H])[C@@H](c1ccccc1)C)[C@@H](N([H])C(=O)OC(C)(C)C)CC(C)C,Ketone (reactive),True,215,215,63,70.70,70.70,63,39,38.10,81.86,39,21,46.15,90.23,21,3,85.71,98.60,3,3,0.00,98.60,True,True
2BDL-4PR,2BDL,O=C(C(=O)N([H])[C@@H](c1ccccc1)C)[C@@H](N([H])C(=O)OC(C)(C)C)CC(C)C,Ketone (reactive),False,215,215,63,70.70,70.70,63,39,38.10,81.86,39,12,69.23,94.42,12,12,0.00,94.42,12,3,75.00,98.60,True,True
2BDL-4PR,2BDL,O=C(C(=O)N([H])[C@@H](c1ccccc1)C)[C@@H](N([H])C(=O)OC(C)(C)C)CC(C)C,Activated ketone,True,215,215,63,70.70,70.70,63,39,38.10,81.86,39,21,46.15,90.23,21,3,85.71,98.60,3,3,0.00,98.60,True,True
2BDL-4PR,2BDL,O=C(C(=O)N([H])[C@@H](c1ccccc1)C)[C@@H](N([H])C(=O)OC(C)(C)C)CC(C)C,Activated ketone,False,215,215,63,70.70,70.70,63,39,38.10,81.86,39,12,69.23,94.42,12,12,0.00,94.42,12,3,75.00,98.60,True,True
2BDL-4PR,2BDL,O=C(C(=O)N([H])[C@@H](c1ccccc1)C)[C@@H](N([H])C(=O)OC(C)(C)C)CC(C)C,Carbamate (amide-like),True,215,215,63,70.70,70.70,63,39,38.10,81.86,39,21,46.15,90.23,21,0,100.00,100.00,0,0,0.00,100.00,no matches,no matches
2BDL-4PR,2BDL,O=C(C(=O)N([H])[C@@H](c1ccccc1)C)[C@@H](N([H])C(=O)OC(C)(C)C)CC(C)C,Carbamate (amide-like),False,215,215,63,70.70,70.70,63,39,38.10,81.86,39,14,64.10,93.49,14,0,100.00,100.00,0,0,0.00,100.00,no matches,no matches
2XM7-34H,2XM7,[H]OC(=O)C(=O)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],Ketone (reactive),True,307,307,66,78.50,78.50,66,35,46.97,88.60,35,18,48.57,94.14,18,10,44.44,96.74,10,1,90.00,99.67,True,True
2XM7-34H,2XM7,[H]OC(=O)C(=O)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],Ketone (reactive),False,307,307,66,78.50,78.50,66,35,46.97,88.60,35,17,51.43,94.46,17,17,0.00,94.46,17,1,94.12,99.67,True,True
2XM7-34H,2XM7,[H]OC(=O)C(=O)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],Activated ketone,True,307,307,66,78.50,78.50,66,35,46.97,88.60,35,13,62.86,95.77,13,5,61.54,98.37,5,1,80.00,99.67,True,True
2XM7-34H,2XM7,[H]OC(=O)C(=O)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],Activated ketone,False,307,307,66,78.50,78.50,66,35,46.97,88.60,35,14,60.00,95.44,14,14,0.00,95.44,14,1,92.86,99.67,True,True
3H0E-H0E,3H0E,O=C1c2cc(S(=O)(=O)N3CCC[C@@H]3COc3ccccc3)ccc2N2CC(C)(C)CN=C21,Ketone (reactive),True,475,475,151,68.21,68.21,151,83,45.03,82.53,83,43,48.19,90.95,43,14,67.44,97.05,14,6,57.14,98.74,True,True
3H0E-H0E,3H0E,O=C1c2cc(S(=O)(=O)N3CCC[C@@H]3COc3ccccc3)ccc2N2CC(C)(C)CN=C21,Ketone (reactive),False,475,475,151,68.21,68.21,151,83,45.03,82.53,83,34,59.04,92.84,34,34,0.00,92.84,34,6,82.35,98.74,True,True
3H0E-H0E,3H0E,O=C1c2cc(S(=O)(=O)N3CCC[C@@H]3COc3ccccc3)ccc2N2CC(C)(C)CN=C21,Sulfonamide (activated),True,475,475,151,68.21,68.21,151,83,45.03,82.53,83,43,48.19,90.95,43,0,100.00,100.00,0,0,0.00,100.00,no matches,no matches
3H0E-H0E,3H0E,O=C1c2cc(S(=O)(=O)N3CCC[C@@H]3COc3ccccc3)ccc2N2CC(C)(C)CN=C21,Sulfonamide (activated),False,475,475,151,68.21,68.21,151,83,45.03,82.53,83,30,63.86,93.68,30,0,100.00,100.00,0,0,0.00,100.00,no matches,no matches
4L1O-1VL,4L1O,O=C1C(=O)N(CC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2ccccc21,Ketone (reactive),True,899,899,223,75.19,75.19,223,118,47.09,86.87,118,61,48.31,93.21,61,14,77.05,98.44,14,3,78.57,99.67,False,False
4L1O-1VL,4L1O,O=C1C(=O)N(CC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2ccccc21,Ketone (reactive),False,899,899,223,75.19,75.19,223,118,47.09,86.87,118,80,32.20,91.10,80,80,0.00,91.10,80,0,100.00,100.00,False,no matches
4L1O-1VL,4L1O,O=C1C(=O)N(CC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2ccccc21,Activated ketone,True,899,899,223,75.19,75.19,223,118,47.09,86.87,118,61,48.31,93.21,61,14,77.05,98.44,14,3,78.57,99.67,False,False
4L1O-1VL,4L1O,O=C1C(=O)N(CC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2ccccc21,Activated ketone,False,899,899,223,75.19,75.19,223,118,47.09,86.87,118,80,32.20,91.10,80,80,0.00,91.10,80,0,100.00,100.00,False,no matches
1MS6-BLN,1MS6,[H]c1c([H])c([H])c(C([H])([H])OC([H])([H])[C@@]([H])(C=C)N([H])C(=O)[C@@]([H])(N([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
2FRQ-C71,2FRQ,N#C[C@@H](CC1CCCCC1)NC(=O)[C@@H](CC(=O)O)NC(=O)c1ccccc1,Nitrile (electrophilic),True,435,435,142,67.36,67.36,142,87,38.73,80.00,87,42,51.72,90.34,42,6,85.71,98.62,6,6,0.00,98.62,True,True
2FRQ-C71,2FRQ,N#C[C@@H](CC1CCCCC1)NC(=O)[C@@H](CC(=O)O)NC(=O)c1ccccc1,Nitrile (electrophilic),False,435,435,142,67.36,67.36,142,87,38.73,80.00,87,33,62.07,92.41,33,20,39.39,95.40,20,6,70.00,98.62,True,True
2XU1-424,2XU1,N#CC1(N([H])C(=O)[C@@]2([H])N(C(=O)C3(c4c([H])c([H])c(Cl)c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3Cl)C2([H])[H])C([H])([H])C1([H])[H],Nitrile (electrophilic),True,869,869,242,72.15,72.15,242,132,45.45,84.81,132,59,55.30,93.21,59,12,79.66,98.62,12,12,0.00,98.62,True,True
2XU1-424,2XU1,N#CC1(N([H])C(=O)[C@@]2([H])N(C(=O)C3(c4c([H])c([H])c(Cl)c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3Cl)C2([H])[H])C([H])([H])C1([H])[H],Nitrile (electrophilic),False,869,869,242,72.15,72.15,242,132,45.45,84.81,132,37,71.97,95.74,37,12,67.57,98.62,12,12,0.00,98.62,True,True
2XU4-DJT,2XU4,N#CC1(N([H])C(=O)[C@@]2([H])N(C(=O)C3(c4c([H])c([H])c(F)c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3Cl)C2([H])[H])C([H])([H])C1([H])[H],Nitrile (electrophilic),True,217,217,62,71.43,71.43,62,35,43.55,83.87,35,15,57.14,93.09,15,3,80.00,98.62,3,3,0.00,98.62,True,True
2XU4-DJT,2XU4,N#CC1(N([H])C(=O)[C@@]2([H])N(C(=O)C3(c4c([H])c([H])c(F)c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3Cl)C2([H])[H])C([H])([H])C1([H])[H],Nitrile (electrophilic),False,217,217,62,71.43,71.43,62,35,43.55,83.87,35,13,62.86,94.01,13,9,30.77,95.85,9,3,66.67,98.62,True,True
2XU5-XU5,2XU5,N#CC1(N([H])C(=O)[C@@]2([H])N(C(=O)C3(c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3Cl)C2([H])[H])C([H])([H])C1([H])[H],Nitrile (electrophilic),True,216,216,60,72.22,72.22,60,33,45.00,84.72,33,15,54.55,93.06,15,3,80.00,98.61,3,3,0.00,98.61,True,True
2XU5-XU5,2XU5,N#CC1(N([H])C(=O)[C@@]2([H])N(C(=O)C3(c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3Cl)C2([H])[H])C([H])([H])C1([H])[H],Nitrile (electrophilic),False,216,216,60,72.22,72.22,60,33,45.00,84.72,33,16,51.52,92.59,16,12,25.00,94.44,12,3,75.00,98.61,True,True
2YJ2-YJ2,2YJ2,N#CC1(N([H])C(=O)[C@@]2([H])N(C(=O)C3(c4c([H])c([H])c(Br)c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3Cl)C2([H])[H])C([H])([H])C1([H])[H],Nitrile (electrophilic),True,219,219,63,71.23,71.23,63,37,41.27,83.11,37,15,59.46,93.15,15,3,80.00,98.63,3,3,0.00,98.63,True,True
2YJ2-YJ2,2YJ2,N#CC1(N([H])C(=O)[C@@]2([H])N(C(=O)C3(c4c([H])c([H])c(Br)c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3Cl)C2([H])[H])C([H])([H])C1([H])[H],Nitrile (electrophilic),False,219,219,63,71.23,71.23,63,37,41.27,83.11,37,18,51.35,91.78,18,17,5.56,92.24,17,0,100.00,100.00,False,no matches
2YJ8-YJ8,2YJ8,N#CC1(N([H])C(=O)[C@@]2([H])N(C(=O)C3(c4c([H])c([H])c(I)c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3Cl)C2([H])[H])C([H])([H])C1([H])[H],Nitrile (electrophilic),True,219,219,63,71.23,71.23,63,37,41.27,83.11,37,15,59.46,93.15,15,3,80.00,98.63,3,3,0.00,98.63,True,True
2YJ8-YJ8,2YJ8,N#CC1(N([H])C(=O)[C@@]2([H])N(C(=O)C3(c4c([H])c([H])c(I)c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3Cl)C2([H])[H])C([H])([H])C1([H])[H],Nitrile (electrophilic),False,219,219,63,71.23,71.23,63,37,41.27,83.11,37,10,72.97,95.43,10,9,10.00,95.89,9,3,66.67,98.63,True,True
2YJ9-YJ9,2YJ9,N#CC1(N([H])C(=O)[C@@]2([H])N(C(=O)C3(c4c([H])c([H])c(C(F)(F)F)c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3Cl)C2([H])[H])C([H])([H])C1([H])[H],Nitrile (electrophilic),True,216,216,60,72.22,72.22,60,34,43.33,84.26,34,15,55.88,93.06,15,3,80.00,98.61,3,3,0.00,98.61,True,True
